B00136: great time sign many day conjunction good planet eclipse saturn
A08132: man yet see never still time if friend woman pleasure
A08133: pray if prayer god lord ask give time man promise
A15086: god voice cry man lord sin city see world if
A08139: great many send lord king soldier letter out city day
A08141: day state hage see conspiracy country court house time mariner
A08150: prince if emperor great many poland out time turk god
A08152: take place country town man excellency many army enemy great
A08153: force take yet marquis country moravia count franckendale piece many
A08154: turk great many tartar yet day camp out army god
A08156: king time many army yet prince soldier great place business
A08157: take mansfield leopoldus town soldier great duke out king earl
A08158: out country town army count king send horse enemy take
A08159: force king duke great take enemy army count horse brunswick
A08160: count city horse great june king tilley yet send take
A08161: duke state ship general good lord security country company give
A08162: emperor great many man yet janissary out mustapha take time
A08163: town enemy country army take man lorraine war mansfeild count
A08164: king great write emperor country war take if many prince
A08165: certain great count take town august day yet september soldier
A08167: king take great town mansfield horse ship duke count time
A08169: king duke count country octob great majesty algiers mansfield out
A08170: great prince many yet place if man emperor time duke
A08172: man woman if virtue wit body many nature mind love
A08173: god psalm sin pray heart christ faith sacrifice if saint
A15144: god sin lord man faith christ pray prayer if first
A08326: god sin christ man if faith work augustine true word
A08327: church god christ if faith true protestant catholic man bishop
A08329: scripture word god place adversary text father true faith church
A08351: piece range powder line bullet proportion charge if mount proportional
A08435: many king take spaniard good out town if against cruelty
A08473: state general town soldier vtrecht province new land against holland
A08477: great state good time if man province city holland prince
A08479: good state king majesty great god against man give peace
A08481: god man time if great yet first take day word
A15370: beast church god christ power give people man great therefore
A15391: god david man king if against heaven law people day
A15445: god man therefore grace sin peace love christ good if
A08504: prayer household lord church meet morning child week minister day
A08514: man king out prince yet great god kingdom country life
A15447: god man christ sin therefore because if saint see first
A15481: idea repository place if first man mind wall colour suppose
A15575: god man lord time first if give day yet see
A15576: man god good if grace lord trade time merchandise see
A15579: god lord man if good see truth speak word well
A15580: god man if worst best good lord estate world truth
A08570: majesty christian danger europe king great poland enemy master mind
A08590: god see sin man give if life day lord good
A15667: god against emperor man christ holy lord honour christian whether
A08768: god land man lord sin fruitful barren if judgement water
A15693: god lord man word many time people if yet prophet
A15726: god faith man sin christ apostle scripture ground word therefore
A08784: god church man christ if sin father give place holy
A08791: god christ sin lord man covenant body life grace salvation
A15731: god man lord christ holy church prophet many son saviour
A15736: church faith god man if peter apostle bellarmine true word
A08811: god church if place use yet temple man idol answer
A08888: god christ sin man if church faith righteousness work bishop
A15781: church god king true christ protestant rome stow man saint
A15783: christ spirit god luther tell devil against man if believe
A15800: god man if sin aug give good love never virtue
A15815: god yet faith sin time man great find if therefore
A15824: god man first if christ work sin yet see therefore
A15827: god father son first nature john work psalm beget christ
A16211: god give lord father if time great death man jesus
A16295: right election son king emperor kingdom succession prince brother first
A16300: majesty religion letter king mean patent reform against emperor imperial
A09024: god time prayer day lord good pray if sin use
A09031: god if man christ use jew sin paul word verse
A09056: god man king christ out see bear star time lord
A09114: god father teach mercy sin christ against glory name prayer
A16492: holy confirmation ghost baptism receive church apostle christ saint gift
A16495: great time first new if man many find land place
A16497: god john corinthian christ luke act psalm man sin first
A16503: conscience god book good man if soul sin peace christ
A16506: christ god man new if grace life faith knowledge sin
A09147: god church man christ faith sin work if therefore scripture
A09169: king wear if man religion against prince yet law church
A09171: great if prince against rome way pope good name dare
A09254: god judge man justice cause judgement charge law give good
A09280: silver black white gold horse majesty plume lace run furniture
A09288: table rule interest line title away cent divide aswell insert
A16678: tech love dim yet time swain dory dor man lin
A09320: god church man time yet first christ people out truth
A16704: luther med see print master against beza yet god fine
A09426: god man sin spirit world son christ contrite john see
A16708: austin tomorrow church father confess christ see med god teach
A09486: god earl man great church against time give good take
A09491: prayer god lord sin time life good soul heart word
A09511: high god regard man poor heaven first if justice lord
A09545: god man world yet day earth first time place heaven
A09562: king father business give duke day court session holy see
A09563: king portugal arm england great english quadrant order hand son
A09580: god man if good work call follow sin christ people
A09644: honour great virtue true if grace love man glory mind
A09668: man religious if good great love world life give religion
A16754: man angry good if better out pray world find love
A09780: god righteousness man righteous psalm wicked good give work poor
A09847: god pope rome man church if against yet great many
A09850: god soul if time many sin life body day good
A09865: master good speak out latin greek man great study learn
A16910: church whether christ time man see heretic if god demand
A16915: day sabbath sanctify god commandment seven law keep nature rest
A16925: christ lord good jesus god life father grace sin comfort
A16939: earl king marry daughter henry son lord issue john william
A17013: protestant catholic religion king parliament time if against man bishop
A17015: bishop pope protestant rome king time brittany church history archbishop
A17027: letter write if because yet sort word first right great
A17028: god church christ if man offer word sacrifice way priest
A17127: god christ kneel sacrifice man prayer worship body sacrament lord
A17142: god sin david if man great see out yet strait
A17231: death christ sin yet lord love god heavenly see life
A17269: man god love good if virtue take knowledge use because
A17315: god man if magistrate therefore take out great good see
A17457: lord give holy prayer god love take merciful hand soul
A17510: god comfort see man compassion sorrow son lord yet christ
A17514: sin man god paul saint law death see feel out
A17573: christ kneel receive word body if god act prayer sacrament
A17728: god prophet if see word yet people jew because verse
A17927: god lord man if world serve house great true good
A17969: province estate church give god time lord evil majesty religion
A18036: god conscience good man sin day if soul well life
A18048: god john christ mother man if see first behold son
A18050: god man if wise time knowledge sin speak lord yet
A18207: god against king if great religion death take good man
A18356: god man if yet prophet see first against good give
A18385: god life lord man good many psalm first great die
A18387: patron champion man death never constancy chief end bless glorious
A18388: god world love saviour soul holy word give if man
A18602: faith christ repentance god because sin first believe man if
A18947: christ god church saint pope man rome bishop see chapter
A18954: god fear man lord teach child word christ therefore understand
A18977: death man god die life great prince king lord dead
A19044: man out belong great place take call another together woman
A19054: heaven look english soul body john innocent englishman torment poor
A19060: man hall if priest wife marry bishop marriage out time
A19061: cardinal great life death see desire many leave god body
A19325: king god good if court prince see well religion man
A19341: city fire church sin consume fall cork god flame out
A19342: fight time battle stare city day together encounter strange cork
A19402: reason medicine man disease if true testimony nature use good
A19433: god soul love grace if son holy great desire title
A19474: god christ man if sin heart first therefore conscience good
A19518: god first christ learn body article faith sin bread pray
A19582: christ if blood milk god mother man son jesus see
A19694: god faith christ promise lord see many good life comfort
A19697: faith god life christ true see promise comfort attain grace
A19777: god christ if saint apostle see assure love spirit persuade
A19801: church custom if easter day keep apostle time feast take
A19844: man worthy praise noble live cruel fall mourn action honour
A19946: love heart if yet eye see life sweet pain death
A19962: god lord sin christ death holy comfort life everlasting man
B00128: good peg sweet love if small kit alas heart well
B00183: robin hood queen king yeoman tell bishop take katherine bold
B00188: hostess money owe if care take door debtor better keep
B00213: whistle sing item stead hay money bring spend pay london
B00214: corne barly man take scorn heart never ere poor if
B00364: fire alas heavy many bridge burn fear good heart london
B00372: love arabella lady king fair take lord degree never land
B00375: love heart sad fly kind forsake yet whither although joy
B00376: love heart sad forsake although fly kind yet joy treasure
B00381: love man young maiden mind if find never beauty false
B00427: man good take play lie never friend saint day still
B00437: hither host together pot feather bird merry tost drink yet
B00486: dery country city lass if hey flower well neat spring
B00490: man thrive love woman poor fool time break hang king
B00495: good merry man if call drink fellow money liquor love
B00497: if man woman poor husband good wife fast neighbour give
B00499: joan john if man wife call mad beat drink couple
B00504: man young love care learn fear pity lover tear if
B00507: good if jealousy wife man woman bad worse mean many
B00520: new man day poor time good show soldier welcome delight
B00792: sin misery man repent mercy wash call if yet sinner
B00880: young love call time if kate nay bid heart away
B00952: blew man give still reply lass pray red new scottish
B00973: god heart friend day keep good still happy care ready
B00984: bloody mercy death murder sin great yet man blood deserve
B01015: master college john doct king fellow henry scholar divinity william
B01018: if wealth man soul joy world hour earth thought change
B00013: whether parish church minister prayer child person name common receive
B00016: whether item church parish minister prayer book common time if
B00110: enemy majesty great god day yet army man bring fight
B00160: widow take wine wanton still man curse fall sin heed
B00168: john thomas letter william minister banbury justice friend place peace
B00215: malt never see take master lay corne swear barly man
B00224: see god man king breath son death precious heaven bless
B00232: king man great good give if god take well many
B00235: love amyntas if alas voice oft sigh groan well god
B00242: ignatius man life god society many time father certain day
B00327: god lord holy bishop christ good give beg order jesus
B00365: dine man take sign horse head smith tune maiden white
B00374: love none alas flower still see cry quote maiden ere
B00379: love away sweet stay flower tune dove fair attend bed
B00382: love true yet prove heart see joy dream find answer
B00431: christ god body jesus sin blood sacrament bread give sacrifice
B00523: worship whore good sweet leave better yet purse get time
B00524: well blow wife take housewifery quote never good cart day
B00557: never man fair live day child woeful joy alack die
B00571: love together barley brake if weather country play cupid maid
B00581: love hand foot head amaze lily wit see gain joy
B00585: mother take father child good die lewd fall grief man
B00594: true ragged tear man fie poor money due get scorn
B00671: lord space blank act counsel earl person john ordain kingdom
B00679: better wife yet good if well many get man love
B00701: christ sweet lord bless heart angel life mind find bear
B00705: life god lord death day sweet give true high want
B00718: god christ scripture sin faith express work protestant man word
B00727: christ god love lord man holy life day still thyself
B00730: shepherd way sit if lose market fair maid housewifery day
B00762: heigh love georgic die take heart bonny death dear life
B00774: king town take out duke army time man city first
B00785: christ day if yet hour saviour time out man therefore
B00818: god life time heart day eternity soul man world sin
B01064: man life die if show fruit green live yet tree
B01068: alas spend roar mean poor die friend therefore door still
B01126: brotherhood best man become nose hood yet foe show love
B01138: leek day honour wear saint david man seek prince royal
B01146: iron london call time head golden jove hand day king
B01199: man young handsome if love wed neat choose hand treasure
B01229: queen london pride send man lady king dame god wife
B01237: esquire knight john thomas william richard baronet robert edward henry
B07101: silver dance see white fancy scene enter feather hand chariot
B07162: god sin john christ repentance psalm if repent luke life
B07200: god man christ religion believe if holy heaven yet true
B07429: god psalm sin corinthian christ john man word work day
B07539: christ god sacrament bread corinthian man baptism chap question lord
B07558: usury take money man lend usurer if law many gain
B07631: parish minister church whether prayer book use read common keep
B07664: church parish minister prayer book use time communion common child
B07665: whether church minister parish prayer book time person common churchwarden
B07711: god king prince great lord church against answer day echo
B07946: lion great wolf heart lord yet if stand dog see
B07947: worth see praise man virtue god name love due fame
B07949: king god man customer out goodness still see justice truth
B07959: city force king sweden man many great take general soldier
B07960: city take great army majesty force sweden place king duke
B07961: take king duke sweden force city soldier army towards man
B08081: sea wind away shore ship wave leave less sink man
B08086: law duty due man prince god subject verse king render
B08095: god woman magdalen catholic time life virtue great give day
B08099: never live god heaven love good man poor high if
B08144: lord god king prayer holy amen give christ out jesus
B11947: man perfection state god if priest good call vow church
B12245: merchant cloth tare town lord english mart cause state allow
B12270: god judge man day judgement if lord world time christ
B12280: first god man christ sin psalm corinthian john good life
B12480: god man christ if sin image first yet fall judgement
B12524: king god if man praise religion against cause good time
B12988: ship subject war king france victual munition manner sort great
B13022: land majesty grant person manor crown tenement hereditament yet rent
B13068: tin place time subject sell coinage cast stannary buy bar
B13079: farthing lord majesty great abuse person payment token court declare
B13201: law justice time statute lord give person peace execution earl
B13202: person harbour stage place ship country take boat steal out
B14212: crown god life faithful death man if give word service
B14373: virgin lady god love bless mother holy great honour devotion
B14612: christ lord bread if wine god minister first sacrament whether
B14638: lownes lawrence bland peter bargain manor premise assurance blands consideration
B14947: king day great duke many poland fort lord send soldier
B14949: piece great king ship pound man city take june army
B14951: force imperial take good city great army king country out
B14952: force city army prince imperial take great elector sweden whole
B14953: king majesty army tilly city great force magdenburgh sweden whole
B14954: take king majesty great force sweden mentz city march town
B14956: city king majesty great force many army sweden place general
B14958: king great take city force against swedish soldier sweden fall
B14960: king army duke great force day march enemy take follow
B14961: majesty city country king great duke force army day general
B14962: against take great out army day man city king general
B14964: enemy prince country if city good count king see time
B14965: army great force city king take majesty soldier man enemy
B15559: god if lord soul sin man christ first see grace
B16297: man call king first day if lord god because out
B21323: god king give well high out hand day daniel time
A97902: love heart kind true mind speak prove find ease always
A71304: smug see good peter take devil master out time quote
A72084: time christian revelat day half chap revelation month persecution count
A72254: ant love see good if man take lou well luke
A72264: god man word church therefore see christ place holy faith
A72488: love nan if match marry never enough strength eye hope
A72789: time steward prisoner gaol box keeper item pay alderman hereafter
A72792: person time price poultry rate lord mayor take majesty sort
A72802: dine man sign take money tune beggar horse alehouse fountain
A72914: sweet gather morning merry love gay home month lover welcome
A72930: weaver love well see yet if none praise maid request
A72937: majesty take great force man king against sweden ship prince
A72949: lull beyond lie never yet love death wander sound merry
A72981: cooper john brewer work wife quote good cry day content
A72984: marry woman live poor marriage yet alehouse man day sit
A73861: man king see yet english take if great french duke
A00171: parish minister church whether prayer use book read time person
A00190: whether item church parish minister person service time book use
A00285: take diocese divine bishop lecturer sermon clergy give service lecture
A72054: apply lord god if legacy promise fear sin heart psalm
A72111: man if society time jesuite out many take great world
A72113: town good state general lord province time remain inhabitant person
A72300: town great night bring play gallery holy ordnance because quarter
A72329: god man sin if because therefore decree good absolute believe
A72345: mouse frog great king yet fear bear see death lie
A00452: lord sin god man love give heart life mercy soul
A72399: town count man spinola enemy soldier breda out horse time
A72407: smell rat cause man troth faith yet grow wealth speak
A00549: good man god yet take great master best out company
A72485: truth enmity paul god enemy if yet man love against
A72505: man god mind lord hand heart foe grace take right
A55134: tanner king cow quote good ride change way boot hide
A72785: day thomas feast willielmo hold next thoma sabbath monday fall
A72788: ward time person common city charge inquest place cause give
A72807: city king custom freeman true keep sovereign if peace lord
A72834: love elbow yet fall man look see still heart fair
A72837: stay complain count out heart lute quote woe kiss hour
A72851: church scripture pope faith if council doctrine christ father god
A00584: law god judge man justice nature if yet just judgement
A00594: majesty book cross god first out yet crompton church because
A00597: christ blood sacrament bread drink church body kind cup if
A72911: church book god england mountagu article lord if doctrine against
A73009: heart christ if break god judge plough word ground day
A00626: lord god forgive death thank jesus sin beg fact foul
A73040: flower sweet love fair posy time never rare smell true
A73055: slip tester give yet lass love take if scornful way
A73077: baby suckle love jone wife rock well day take huggle
A73078: prayer god man if great lord time good exercise give
A73102: dover new man together learned never sailor see sight strange
A73190: love man sport maid sweet heart quote against new vow
A73282: god man if judge king magistrate heart fear give yet
A73288: god love man charity if church therefore beg peace christ
A73300: time honour city lord great river place pageant good show
A73378: man lord god call first day if christ because out
A00728: church man god bishop if christ first yet out sin
A68036: if king man constable duel law list appellant arm defendant
A00760: love caes die roll caesar act britain man scen sea
A73521: usury usurer god man if lend money sin gain law
A73704: great god heaven yet hand virtue dance see eye head
A00818: curse sell god corn man poor if people blessing give
A73827: coat along soldier heart peg therefore sea dear mind life
A73828: none alone love fancy dear yet sight show time day
A68116: christ joy angel lord god day bear great man behold
A68128: christian god if church christ religion subject ancient majesty king
A68133: man god sight if see yet light great give soul
A73882: knowledge if god man faith good work action word many
A73899: king great god if time good man give well write
A00942: alone lie if wife yet man young widow prove therefore
A73905: god man great good time if yet therefore see life
A73985: wyer card foreign iron person manufacture kingdom time wire realm
A73987: minister distress church receive poor towards diocese archbishop money collect
A73988: majesty court westminster return place time day city london officer
A73990: majesty king subject side hostility give spain crown between war
A73991: charge command straight time carriage high excessive common offender realm
A00969: pal arc love if palamon man see never yet thes
A00972: man god sin death power yet life grace soul good
A00973: love sweet boy yet fair heart well joy never delight
A00975: god spirit love heart christ lord word give soul good
A00977: love yet eye never fair heart heaven see first light
A00979: love con if see never yet live eye heart enter
A00980: god man word see heart lord way if christ out
A01014: spirit god man blood therefore life cure devil foster if
A01020: god man saint great if saviour christ out good give
A01023: army king take god duke man enemy battle heaven slay
A01030: god christ man life flesh give eternal labour if blood
A01032: god man christ save salvation particular if word see truth
A01042: church man yet if philomathes true eubulus common body see
A01044: joy dear great charles see heaven day hand star heart
A01045: god death man lord sin life die if christ great
A01046: org bass pen yet lord arm penthea enter itho ithocles
A01047: king lord daliell warbeck huntley man yet if enter dawbney
A01055: prince man tham rhet love if enter mel kala cucul
A01056: duke lord fer love if fior bian man fernando good
A01057: anna gio vas love soran if man see enter yet
A10010: man god if sin christ therefore take see new good
A10018: man god if see sin life therefore yet take lord
A10024: man god sin if heart therefore affection good because yet
A10027: life man god if live see dead good lord christ
A10030: man christ if lord heart whether prayer see take therefore
A10070: woman devil time live man room body deliver soul fall
A10072: dear love heart therefore prove mind find modesty faithful sound
A68252: ice ship water see wind out find day piece night
A10094: day sabbath lord first commandment god church seven law man
A01090: man good look god covetous charity covetousness common eye love
A01091: blood body man devil cure weapon spirit natural if wound
A01092: sin body man reign mortal therefore lust god death if
A10177: church prayer devotion author popish book hour god first holy
A20051: week king number great time die out world man fall
A20053: honour city hand fur london high person great branch tree
A10180: master god page man church doctor christ grace john doctrine
A10181: god gospel reprobate because elect man grace if yet propound
A10184: health drink man god if pledge great christian drunkenness time
A20065: lod orl man hip if lord bel good cand see
A20075: wife ferdinand penny man out if good money bristol tell
A68435: love vienna see give dauphin great paris desire yet find
A10187: man see play act god stageplay christian if tomorrow therefore
A20088: king ioh bil gaz tor mal val if enter see
A20091: war man sun soldier yet captain out brave lieutenant death
A10188: jesus name christ bow page see write if church god
A10199: hair man god lock love wear nourish if woman head
A10215: if death life world die soul time pleasure earth see
A68601: if man place good mean many great time king master
A20253: wine vice god if drink awake man sleep out time
A20320: beget son place man if christ great power purgatory god
A20356: if love man yet see cry take never still sweet
A01180: against great peace if give yet king enemy god good
A20377: man mind lordship knowledge good country well see if mean
A20397: man woman wife many life tongue take hand care if
A20399: woman man wife life many tongue care hand take if
A10246: parthenia if eye heart hand love argalus give death day
A10251: god man if lord sin great give heart heaven day
A20469: verb cic note preposition many accusative ablative understand govern genitive
A20493: ground seed powder use time material flower oil dry moisten
A10252: man heaven god eye hand if heart great soul love
A20498: man life lord live quick soon grass grant time grow
A10264: man hand eye great samson god heart fair heaven if
A20574: advowson manor if appendant church patron grant law presentation yet
A20577: king prince county yearly fee wales manor duchy edward justice
A10290: dead tear prince fear weep mortal victorious groan express death
A10294: truth yet if state man foe see spain take great
A20578: land law hen if man rule case party ground good
A68648: piece shilling grain weight proclamation remedy payment exceed person coin
A01233: man if society time out many take jesuit great world
A01247: town governor excellence soldier good arm officer give garrison prince
A20628: death god lord die issue christ man yet body life
A20644: man because if woman good nature laugh body see soul
A01267: alexander friend prince love lodowick heart lodwick hungary emperor princess
A20648: god day man new if promise yet heaven earth christ
A20668: god man grace faith christ give sin if out election
A20674: if man god yet church point first knowledge great truth
A20677: scot french france brave great against king douglasse earl right
A20732: god faith christ man sin true believe if therefore grace
A01341: man king david never sin god see yet soul life
A01347: god man if sorrow death life yet great good sin
A20741: god faith christ justify righteousness work sin justification man if
A10362: man if thyself therefore love estate never take god friend
A20769: god christ if man yet body word father bread life
A10373: king lord parliament just great coun give good man lordship
A01425: wine beer ale sug sugar water tobacco tost if man
A20784: great general man day time land place if ship find
A68769: man if great god good life yet take first give
A10399: church god first true christ if therefore man yet word
A10402: man schol if aristippus point see sack sim good drink
A68833: church god faith christ man knowledge foundation apostle catholic yet
A10407: asot ball tyn if tyndarus evadne see love man sim
A01483: king time great man take if people person yet war
A20831: man see god yet take day bear time great hand
A10513: god man hope if soul mind good sin sorrow yet
A20838: king god man parliament wisdom religion if prince get therefore
A10549: friend faithful if plain foe flat need see mean man
A10550: never give man good keep take sweet out show many
A10592: great english enemy fort man god portugal call punt sloope
A01523: die man life sen if god death well live yet
A68954: god word man if heart out good sin great life
A10650: christ god man lord spirit word sin power therefore if
A20866: fox dutch enter lord good duchess see man bon heaven
A01538: god child good sin man take death yet father if
A69022: pope christ god rome if son church king faith against
A10659: man god sin christ yet heart law if first out
A10664: ancient nature mean first god poet man great among knowledge
A01552: body if water great cause see sound spirit air experiment
A20941: arden mosby master murder villain lord end night husband day
A21016: god if church man out lord great good many against
A21071: if wife husband woman dower land against baron heir writ
A69151: if state parliament way public against first spain time give
A69157: love death yet pain well see take eremite if still
A21075: man out if yet great good never take world common
A21080: company indies ship east trade private person china sort merchandise
A21084: trade money ware kingdom great treasure if ship east mean
A69182: murder husband inhuman blood spill wife death stake sin mind
A69183: husband lord die give between grant take sin god death
A69188: man lord god love if speak dem see good take
A01622: flower leaf grow call small root colour place stalk name
A69225: love man if yet soul see world god day good
A10743: king son first river town name country emperor great hereof
A01638: god man christ therefore sin faith word work good law
A21148: tanner king quote cow good ride change way choler hide
A61363: lord god love christ life dear therefore man forth day
A01692: friar bacon man time miles give see king tell great
A22383: rank hand right left string pick rest first man order
A22435: tobacco person import foreign commissioner seal spanish realm take plant
A22439: tobacco seal prohibit growth import plantation foreign proclamation take already
A22447: majesty tobacco command utter plantation colony dominion realm sell several
A63883: if man poor charity god give call yet feast good
A22510: london day city apprehend find take against actor king person
A22520: wool kingdom cloth proclamation officer stuff england command charge port
A22537: tobacco place kingdom command import take bring foreign subject port
A22544: majesty time proclamation king royal command court person disease pleasure
A22547: patent letter trade subject traffic place pleasure charge forbid diverse
A22567: sell tobacco retail town majesty place city time lord letter
A22571: majesty tobacco retail sell proclamation king give command time lord
A22574: tobacco port place land officer london customer kingdom several take
A01744: star king place time great tycho new out take heaven
A68021: church parish minister prayer book time use communion whether child
A68039: piece weight shilling proclamation mit grain currant remedy want penny
A22627: yet man god time out see if because therefore good
A01768: petition lordship power king sovereign if word house addition time
A10844: church god if good man answer lawful communion place evil
A10859: aleppo turk day see mile find yet great reason out
A10915: god faith if yet man christ good believe see sin
A10921: love god good man if give yet therefore see out
A22656: require tie privy necessity people person collector subject time common
A22844: justice person take peace house place county parish if act
A01811: king queen great lord man henry many time day duke
A01836: amurath see king man yet lord great heaven still if
A01837: grave lord god out people man bring never yet open
A01839: isaac bajazet baia enter selimus if great achmetes out see
A68217: god christ if faith good use man therefore lord word
A01840: see orest father king mother great friend yet man heaven
A01850: if yet man see heaven fear god give find day
A68294: file right hand left rank battle double front flank first
A01851: if yet man see heaven fear give death find good
A23268: see soul sin man god eye misery alas yet good
A01852: if god man magistrate yet law because against submit free
A01853: if sforza man yet heaven see fear death give french
A68336: god man heaven love christ lord world earth soul hand
A68416: give letter if good mother brother cause kingdom against place
A01867: travel man way see time sea land wonder worth earth
A01886: yet many give find place good house world if nothing
A68508: god lord man sin word if against speak out king
A68550: war man god enemy against king soldier host great take
A68562: day time tent find ship out shallop man weather sound
A68568: god man love good if see therefore ruth take boaz
A01972: god christ man first if because good word use see
A68659: law man if church out ecclesiastical time yet bishop good
A01974: god man lord give war out take against if many
A68718: god man sin if prayer pray good give christ use
A68781: water if spa yet great find many give well place
A11063: god lord christ soul man church heaven death out yet
A68850: man child yet lord god if mother see christ hand
A11073: love soul spirit joy light see christ if give god
A20103: circle number fix movable against if right equal place divide
A20104: hour sun index day degree if altitude instrument meridian line
A01981: god lord man vow give if psalm take praise good
A11077: god sin if man lord yes great see spirit give
A20154: christ sacrament god man if receive lord body soul saviour
A20163: church authority infallible faith truth point scripture divine teach out
A11115: god life man sin if great world time soul vanity
A11145: kin bal king onae med quee car if out man
A11151: blood sim alex tim man wid iar moll widow ant
A20404: man if yet true friend take good woe see great
A11153: fost ste good if wife rob love father see well
A20412: god christ corinthian john luke psalm commandment body day holy
A11155: ant if iul rod iac king enter dio see good
A11167: god man church house if live minister good speak great
A20517: bishop church nicholas doctor state particular hierarchy if priest because
A20523: death god heaven if die christ man hell psalm corinthian
A69019: god worship use man kneel christ church receive ceremony adoration
A11330: fort citadel point english battery land yet if man sea
A11365: man war great if out because time enemy jugurth roman
A02128: bacon love lord lacy margaret edward if friar man see
A11388: if man love yet out maid give time first take
A20576: law cause rule reason first case man ground therefore if
A11454: god man if good yet sin call give first take
A69145: church protestant time father confess christ roman cent first against
A11458: god if man good creature sin yet give use heart
A69149: god plant place people promise if give land ordinance well
A69170: lord place god prayer if name time man plague david
A69197: day god church man wolf if first sabbath book prophet
A11467: great man world time church out yet god pope if
A20656: god man image marriage christ if first yet soul earth
A11510: majesty king if minister prince great catholic many religion holy
A02190: god joy peace christ righteousness kingdom man use lord sit
A20717: friend man give if good poor riches god fail receive
A69354: company ship majesty governor employ person ware officer good proclamation
A69355: majesty place court king cure infirmity resort subject inhibit middle
A02225: god city pride if man tyre yet lord glory sin
A02233: god house prayer temple church call first man place christian
A02235: churchyard god together frame labourer several bear dunsons sort sell
A11516: pope council give bishop church because if emperor great king
A11626: god law king if man justice judge judgement yet give
A02267: god man if many time religion sect christian law book
A20775: power king law state if yet because ecclesiastical clergy pope
A11649: god verse man see greek psalm word son day jehovah
A20854: god pagan rome church saint ancient priest see jubilee man
A20860: man god eye if see many never out time great
A11692: weaponshaw day month shirefdome charge twenty tuesday person name bailliery
A11693: commissioner particular give erection commission general great submission proceed god
A11695: person teynd valuation day give act good subject commissioner against
A11696: erection fearme lord day warrandice see right laice mealle satisfaction
A11699: term payment extraordinary taxation day due free clerk baily charge
A11701: term thirty shilling charge money feast god taxation martinmasse stint
A11702: term payment extraordinary day taxation bailiff clerk twenty due free
A11703: term hundred six taxation thirty thousand payment day twenty space
A11704: term charge shilling stint ten sum feast put horn money
A11705: term land ten shilling taxation money sum kingdom pound feast
A11714: bring sweet prince great heaven pass fate loss take power
A20934: tongue understand god people word church speak latin service priest
A20943: god man knowledge word see perfection if work light book
A02320: if man yet great letter time good lord world well
A11769: man yet body if take meat therefore good many answer
A02325: man plantation god great land country adventure call place cause
A20950: scripture church tradition god pope apostle word saint man if
A02351: place god lord church many poor man land house out
A20958: god lord christ give jesus good life son sin holy
A02358: bellarmine bell father against yet pope word cite council out
A02398: man christ bread body blaspheme wine sacrament give word blood
A02404: duke land pomer against country king state sweathland out principality
A02409: gout humour good if cause blood use body meat take
A02415: deedle new find merry granam conceit call northern play good
A21049: man god scandal fall religion woe if stumble therefore great
A21050: lord man praise great give god good christ benignity saint
A21056: god warning give if take see man warn judgement land
A02460: sin god man christ yet if speak righteousness punishment father
A21061: god lord great man patience christ suffer give saint pain
A21088: english john amboyna dutch confess castle torture confession towerson against
A11818: god man if sin good christ yet heart give grace
A22430: subject saltpetre charge great place use time john thomas realm
A22432: law take time flesh justice recognizance peace lent person day
A22436: majesty ship king spain war good provision subject manner proclamation
A22437: light time port servant place subject money aswell person edward
A22438: holland john blow robert place take apprehension subject sheriff give
A22440: pleasure ship england subject royal whatsoever french king bottom merchandise
A22441: proclamation pleasure ship bottom take merchandise vessel good subject royal
A22444: good subject person court give ship against justice take king
A22450: merchant company letter dispatch adventurer well order state majesty foreign
A22451: majesty use snaffle bit king ride person royal command fit
A22453: majesty use ride king person bit snaffle royal fit defence
A22455: city country quality majesty gentleman london take place command house
A22457: majesty person munition command war habiliment purloin powder arm strict
A22458: brief bishop require lord church diocese collection minister several charitable
A22459: soldier remain against suburb repair respective proclamation royal city billet
A22460: bishop london minister receive money collect poor distress church diocese
A22461: law time take flesh person peace justice city recognizance day
A22465: majesty ship fort castle powder waste king enemy vessel command
A22467: law county command execution give good vagabond time certificate against
A22468: day parliament great send assemble privy king kingdom forth against
A22469: mariner command county lieutenant due want ship ticket number respective
A02484: man time if great yet god age world out first
A02492: god enemy lord church love against perish sword man hand
A22475: service hereafter time pay person pain imprest law punishment sea
A22476: king majesty royal person court disease publish proclamation realm order
A22477: sermon university command cause deliver suppress print charge give twenty
A22479: prisoner subject bring take war man king private kingdom france
A22482: majesty house queen king chamberlain lord denmark therefore command place
A22484: patent letter grant stamp bill imprint whatsoever work sell majesty
A22485: day october twenty parliament prorogue concern king affair next citizen
A22488: subject tituan royal algiers sally king tunisia good inhabitant belong
A22489: majesty soldier pass employ service several take royal command place
A22492: land crown majesty grant premise tenure charge fee commissioner king
A22493: smith law harbour subject apprehension command conceal apprehend against direct
A22494: book church religion if dispute trouble man difference entitle appeal
A22497: day house parliament good person give cause affect kingdom time
A22498: lord pay officer time account majesty earl payment money day
A22500: command william strode apprehend high council privy walter answer proclamation
A22501: corn command pleasure grain contrary take former royal whatsoever exportation
A22502: king peace subject sea whatsoever majesty free crown land ancient
A22505: majesty king time command disease proclamation person court publish realm
A22508: wine french contrary whatsoever law france import realm king person
A22509: ship subject fit if great dominion sell law soever bear
A22512: soldier place several country charge man return westminster town well
A22514: minister distress receive archbishop bishop collect money diocese poor church
A22519: majesty king time command court proclamation disease person publish royal
